Entity,Year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density(P/Km2),Land Area(Km2),Latitude,Longitude
Ecuador,2013,0.4419992384098196,0.5918408498441082,0.5557034867611296,-0.2638383117286206,-0.2895300245382944,-0.24951951257641455,-0.2513539329987558,1.1568034739721662,-0.5356927702073548,-0.6011058927682774,-0.2781909222309809,0.7856578381417443,0.019144225103470993,-0.3212739810631458,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2014,0.5197969428942636,0.5992348091046072,0.5639531987810342,-0.2456531473130153,-0.2889548560485392,-0.24951951257641455,-0.24838286973506574,1.17586348164558,-0.5287218195134646,-0.5696104013709076,-0.2768368808145788,0.7766866356785934,-0.2044123086613566,-0.3013162150099078,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2015,0.5073850970183399,0.6029317887348571,0.6289751225508198,-0.1966083099497163,-0.2889851280743158,-0.24951951257641455,-0.24060151356825832,1.3022113603009222,-0.5323099649622054,-0.5918425129455216,-0.2770174190141408,0.9860108562777856,-0.9170006481806696,-0.3170331053001504,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2016,0.496982252895155,0.6029317887348571,1.702856990432164,-0.1040292911066351,-0.2898478808089486,-0.24951951257641455,-0.22819850343571094,1.5187356353388723,-0.5359973057933102,-0.6103692725910332,-0.2781199958073725,1.3391030235116523,-1.1729256980025309,-0.3210399260974403,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2017,0.5383027332065039,0.6029317887348571,1.6985103679700635,0.022715794214249692,-0.2949487171523042,-0.24951951257641455,-0.20900449155758613,2.0315599905260324,-0.5314810261165173,-0.606663920661931,-0.278932422618641,1.7559497865840965,-0.4787266825173586,-0.3114947887403334,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2018,0.496982252895155,0.6066287683651063,1.9413002797816643,-0.016960928147070606,-0.2940859644176714,-0.24951951257641455,-0.20608058802824034,1.997356454251057,-0.5237639710944421,-0.6214853283783403,-0.2779072189931671,1.6719290566695642,-0.687114506380859,-0.3063659217963981,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
Ecuador,2019,0.5292122275380072,0.6047802785499817,1.90129361181417,0.06018825422216359,-0.2954179335518413,-0.24951951257641455,-0.18655645800970552,2.2125068344110344,-0.5227120739953818,-0.5918425129455216,-0.2784552827861744,2.059933209027821,-0.9337566320085072,-0.3109334719277173,71,-0.4728210614620441,-0.8480818570306621,-1.5627786996799091
India,2000,-2.806881540024335,-2.0625905246750103,-0.5830228917282816,1.666544444267294,0.4133410059554776,0.30301705666792184,0.07315219902428208,-0.1841515081561449,-0.6736042953937414,-0.006396908147352,0.3009265624286722,-0.1884217781893535,-0.1943467250455463,-0.6705143227057114,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2001,-3.04831495781857,-2.021923748742266,-0.5728216349294748,1.6792189527993824,0.4370440021385481,0.41233310587796185,0.05391102741181307,-0.2070623197281995,-0.6744571853582446,-0.0434504274383754,0.3110367456556552,-0.2224015622303184,-0.004520879574257507,-0.6700004622727157,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2002,-2.511148713771036,-1.9738630135490227,-0.575216712612673,1.6042740327835547,0.4771544362925308,0.42845021569739083,0.037829558000411274,-0.2505287168751891,-0.6735862285987876,-0.0545664832256823,0.3316117501274196,-0.2454841332453715,-0.201494985784286,-0.668792541745419,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2003,-2.3667348746972814,-1.929499257986029,-0.5513546423615511,1.5976612457233348,0.5193082321864335,0.38605520943324073,0.04655410885410427,-0.2730104089007066,-0.6724753171442769,-0.1138521140913199,0.3485824198591558,-0.2550264751120785,0.5818521432166261,-0.6640800310114989,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2004,-2.3376026964633705,-1.8777415431625368,-0.5322827274768255,1.558535588950366,0.5533642611850981,0.49537125864328074,0.20958531048230417,-0.1108111263793771,-0.6682346630385511,-0.1342315497013826,0.3962318320478321,-0.092391342392336,0.5939323898933077,-0.6590372703597732,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2005,-2.074820143465712,-1.8296808079692928,-0.5118802138792119,1.5166546042356384,0.5707101319550846,0.37168995937679306,0.20142667644074247,-0.1464673442568034,-0.665426054306415,-0.1731377449569573,0.4289867153314649,-0.1425539555507891,0.594027789548499,-0.6536187557720745,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2006,-2.048359334283929,-1.7964079912970483,-0.4837602277468489,1.461548045400471,0.6008610696285689,0.36818623985083015,0.2961705827384149,-0.0786571799706468,-0.6628137130933646,-0.1972225324961224,0.4797568509303688,-0.0706636513908131,0.6205426615301536,-0.6479012448536182,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2007,-1.782266597608527,-1.7575897051794291,-0.4674382168687581,1.3717243544991484,0.6575303018823467,0.37519367890275584,0.3630902457729581,-0.0576129444925273,-0.6577978735277293,-0.2120439402125319,0.5581172374591039,-0.0574348465743204,0.5433131584285347,-0.6341145067244623,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2008,-1.6352057685660286,-1.7039835005408115,-0.4442857992645098,1.252694187415187,0.714426574329449,0.28409697122772265,0.3496968812191806,-0.1137563330445469,-0.6544382161999183,-0.1898118286379179,0.6146259498102227,-0.1104350142378746,-0.3400109680681134,-0.6359694277726974,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2009,-1.461608513862777,-1.6300439079358224,-0.4415358952578749,1.1446853320982584,0.7965999883000046,0.33980611169053143,0.3280977228894972,-0.1695267273172433,-0.6496183019196959,-0.1768430968860596,0.7052178339550644,-0.1798082107821533,0.5821432343286131,-0.6295335135873166,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2010,-1.3541752650532708,-1.5782861931123298,-0.4173189986833162,1.075802133554299,0.8620178360032171,0.5591389540158039,0.3671459829265668,-0.1502559172106254,-0.6471494072521016,-0.2064859123188784,0.7665365949328392,-0.1700595365713891,0.704904741650823,-0.6136299736597092,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2011,-2.073151622470739,-1.511740559767839,-0.3810380071119079,1.0124295908938568,0.9473546766674265,0.8793789186888057,0.5133883191282005,-0.062859013140758,-0.6436013171117825,-0.2176019681061853,0.828925716753293,-0.0888058718777008,0.0760748306255526,-0.6073743820195784,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2012,-1.0566678068115587,-1.423013048641852,-0.3692400318576357,0.9981018855967132,1.046177704815107,0.911613138327664,0.4739156214820322,-0.130839862427138,-0.6399281667554615,-0.2157492921416341,0.9273839108452148,-0.1573431315639594,0.117608493605771,-0.6082592479040333,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2013,-0.8831771589475114,-1.349073456036863,-0.3531841407221225,1.0036125414802302,1.0938258733874606,0.9175694615218004,0.5807324197718422,-0.0866054806265408,-0.6380387749688968,-0.2490974595035552,0.967998807778784,-0.1040068005834726,0.2971496003178235,-0.6079028523581207,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2014,-0.7283765907378928,-1.2307701078688795,-0.301379497500356,0.9485059826450628,1.2457308987343931,0.9659207909800872,0.6474162841346638,-0.1078349216586748,-0.6327702028203686,-0.2546554873972086,1.0806293780548752,-0.1027077825086909,0.4949213160306348,-0.6001704848961883,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2015,-0.3872760257677088,-1.1050728004403978,-0.2615502426945801,0.923708031169237,1.3292060098133422,1.0927554378199418,0.6529339730529454,-0.1269417786660182,-0.6304732246983966,-0.3028250624755391,1.0876638945995465,-0.1168472812522883,0.608090931908441,-0.5981968876669866,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2016,-0.286635863921388,-0.9867694522724145,-0.1881011937431714,0.9027675388118735,1.4428471945786636,1.078390187763494,0.6765138402250889,-0.1547695785189848,-0.6270610851384484,-0.3546999894829719,1.1116691190470538,-0.1321872494293183,0.6583104506983095,-0.5902981691910337,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2017,-0.046386195247112724,-0.824102348541438,-0.0961124693921923,0.8691525379224212,1.5084315384236473,1.0612219620862762,0.8023831711899906,-0.1175467846684011,-0.6242305856738938,-0.3676687212348301,1.192369989135898,-0.0878733343299126,0.3761865519359869,-0.5748606618650794,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2018,0.24905937102706227,-0.6762231633314594,-0.0183167979786834,0.8917462270448401,1.6256902302692715,1.1186829623120664,0.9377787684924384,-0.0917860697963552,-0.6192138852858062,-0.3806374529866881,1.2771717429762344,-0.0523736345048778,0.3255146274988013,-0.5738497117021456,464,0.7870384281363841,0.24254443762328534,0.787904211483319
India,2019,0.3819680182038857,-0.5246469984912311,0.0399634256458038,0.8978079485167084,1.621558098750767,1.3327602253483946,1.1242955178240932,-0.0014594580890843,-0.6175002723963124,-0.4028695645613022,1.279989516164586,0.030574872024856,-0.1556152795909123,-0.5673890416905207,464,0.7870384281363841,0.24254443762328534,0.787904211483319
